Grupo;Situação;Ano Formação;Líder;Instituição;Unidade;Área predominante;UF;Repercussão;Linhas de Pesquisa;Instituições Parceiras;Indicadores de RH;link
Grupo de Pesquisa em Psicologia e Desenvolvimento Social;Excluído;2001;Rafael de Oliveira Rodrigues ;Universidade Salvador - UNIFACS;;Ciências Humanas, Psicologia;BA;O GPDS contribui com pesquisas no campo da psicologia voltadas para diagnóstico e intervenção social em organizações, comunidades e nas áreas de saúde e eduacação.;{"Nome":ATUALIDADES NO MUNDO DO TRABALHO,"Q_Estudantes":4,"Q_Pesquisadores":1}|{"Nome":Interação pais-criança e desenvolvimento socioemocional na infância.,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Processos Psicológicos, Preconceito e Racismo.,"Q_Estudantes":6,"Q_Pesquisadores":1}|{"Nome":PSICOLOGIA, DESENVOLVIMENTO E EDUCAÇÃO,"Q_Estudantes":12,"Q_Pesquisadores":4}|{"Nome":Psicologia, Diversidade e Cultura,"Q_Estudantes":7,"Q_Pesquisadores":3}|{"Nome":Psicologia, Tecnologias e Sistemas,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Saúde Mental, Bem-Estar e Qualidade de Vida,"Q_Estudantes":0,"Q_Pesquisadores":1};;{"Formação acadêmica":Doutorado,"Pesquisadores":7,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":8}|{"Formação acadêmica":Mestrado,"Pesquisadores":3,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Especialização,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":14,"Técnicos":0,"Estrangeiros":0,"Total":14}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":9,"Técnicos":0,"Estrangeiros":0,"Total":9};http://dgp.cnpq.br/dgp/espelhogrupo/2593
Grupo de Pesquisa em Reabilitação e Durabilidade das Construções - GPREB;Certificado;2017;Esequiel Fernandes Teixeira Mesquita;Universidade Federal do Ceará - UFC;Curso de Engenharia Civil - Russas;Engenharias, Engenharia Civil;CE;O Grupo de Pesquisa em Reabilitação e Durabilidade das Construções- GPREB é o grupo de pesquisa vinculado ao Laboratório de Reabilitação e Durabilidade das Construções - LAREB, que desenvolve atividades de pesquisa e desenvolvimento. Desde sua fundação, em agosto de 2018, O GPREB tem desenvolvido trabalhos sobre caracterização físico-mecânica das construções, com foco na obtenção de dados fiáveis sobre o comportamento da capacidade resistente e dos seus parâmetros de durabilidade, bem como tem estudado os mecanismos de surgimento dos danos nas estruturas hi. O GPREB também tem desenvolvido estudos que incluíam modelagem numérica, pois, em termo de simulações e predições sobre o comportamento global estrutural, estas ferramentas têm sido amplamente utilizadas, principalmente na Europa. Em termos do patrimônio histórico, é importante referir que o GPREB tem centrado suas pesquisas no patrimônio histórico luso-brasileiro do estado do Ceará.;{"Nome":Materiais e Tecnologia da Construção,"Q_Estudantes":8,"Q_Pesquisadores":4}|{"Nome":Materiais inteligentes e sistemas sensoriais,"Q_Estudantes":5,"Q_Pesquisadores":3}|{"Nome":Modelagem Computacional e Inteligência Artificial,"Q_Estudantes":6,"Q_Pesquisadores":3}|{"Nome":Monitoramento e avaliação de risco das construções,"Q_Estudantes":3,"Q_Pesquisadores":1};{"Nome":Universidade do Porto,"Sigla":U.PORTO,"UF":}|{"Nome":Universidade de Aveiro,"Sigla":UA,"UF":};{"Formação acadêmica":Doutorado,"Pesquisadores":5,"Estudantes":0,"Técnicos":0,"Estrangeiros":3,"Total":8}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":4,"Técnicos":1,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Especialização,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":8,"Técnicos":1,"Estrangeiros":0,"Total":9}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2};http://dgp.cnpq.br/dgp/espelhogrupo/468657
Grupo de Pesquisa em Reconhecimento de Padrões e Otimização;Certificado;2008;Cicero Ferreira Fernandes Costa Filho;Universidade Federal do Amazonas - UFAM;Reitoria;Engenharias, Engenharia Elétrica;AM;Destacam-se os prêmios recebidos pelo grupo, as contribuições para a comunidade científica e os periódicos mais importantes onde o grupo efetuou publicações. 1)Prêmios Recebidos - Prêmio Finep de Inovação Tecnológica - Categoria Processos - Região Norte - 2 colocação - 2005. - Prêmio Finep de Inovação Tecnológica - Categoria Processos - Região Norte - 2 colocação - 2006. - Melhor dissertação nos anos de 2017 e 2020 do PPGEE_UFAM 2) Contribuições a Comunidade Científica O grupo projetou, construiu e disponibilização o primeiro banco de imagens de microscopia de campo claro de esfregaços baciloscópicos, o TBimages (www.tbimages.ufam.edu.br) 3) o Grupo faz parte como laboratório associado do INCT MACC (Medicina assistida por Computação Científica) 4) Revistas em que o grupo publicou IEEE Transactions on Artificial Intelligence and AI in Games, IEEE access Research on Biomedical Engineering, Signal, Video and Image Processing Expert Systems with Application Sensors;{"Nome":Automação e Otimização de Processos Industriais,"Q_Estudantes":1,"Q_Pesquisadores":2}|{"Nome":Informática em Saúde e Telemedicina,"Q_Estudantes":1,"Q_Pesquisadores":2}|{"Nome":Pesquisa Operacional e Otimização,"Q_Estudantes":1,"Q_Pesquisadores":2}|{"Nome":Processamento de Imagens e Imagens Biomédicas,"Q_Estudantes":5,"Q_Pesquisadores":4}|{"Nome":Reconhecimento de Padrões,"Q_Estudantes":5,"Q_Pesquisadores":2};{"Nome":Universidade de São Paulo,"Sigla":USP,"UF":SP}|{"Nome":Universidade Federal do Rio de Janeiro,"Sigla":UFRJ,"UF":RJ}|{"Nome":Fundação de Medicina Tropical Doutor Heitor Vieira Dourado,"Sigla":FMT-HVD,"UF":AM}|{"Nome":Instituto Nacional de Pesquisas da Amazônia,"Sigla":INPA,"UF":AM}|{"Nome":Trópico Sistemas e Telecomunicações da Amazônia,"Sigla":TROPICO,"UF":AM}|{"Nome":Samsung Eletrônica da Amazônia,"Sigla":SEA,"UF":AM};{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":8}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/4186
Grupo de pesquisa em Reconhecimento de Padrões em Imagens;Certificado;2014;Regis Cortez Bueno;Instituto Federal de São Paulo - IFSP;Instituto Federal de São Paulo;Ciências Exatas e da Terra, Ciência da Computação;SP;O grupo se origina por motivação da política científica da IFSP, através da Pró-Reitoria de Pesquisa, consolidando projetos já em desenvolvimento, associados a empresas do setor privado para o reconhecimento de padrões em imagens e visão industrial, desde 2014. Desde então trabalhados acadêmicos e projetos de pesquisa tem sido desenvolvidos com servidores e alunos do IFSP-Suzano que trabalham na pesquisa cientifica aplicada.;{"Nome":Automação e internet das coisas (IoT),"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Gestão Estratégica de Negócios e da Produção,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Inteligência artificial aplicado ao Direito,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Modelos de máquina de aprendizado aplicado a Imagens,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Métodos estatísticos de predição,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Reconhecimento de Padrões em Imagens,"Q_Estudantes":0,"Q_Pesquisadores":1};;{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Especialização,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/47448
Grupo de Pesquisa em Redes de computadores, Otimização e automação (GPRO);Certificado;2017;Marcelo Anderson Batista dos Santos;Instituto Federal do Sertão Pernambucano - IF-Sertão PE;;Ciências Exatas e da Terra, Ciência da Computação;PE;;{"Nome":Modelagem, otimização e simulação computacional de sistemas e processos.,"Q_Estudantes":0,"Q_Pesquisadores":4}|{"Nome":Acessibilidade, Tecnologias Assistivas e Inclusão,"Q_Estudantes":1,"Q_Pesquisadores":2}|{"Nome":Algoritmos, simulação, classificação, inteligência artificial,"Q_Estudantes":0,"Q_Pesquisadores":5}|{"Nome":Computação em Nuvem,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Impacto do uso Tecnologias Digitais de Informação e Comunicação na Educação,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Internet das Coisas (IoT),"Q_Estudantes":3,"Q_Pesquisadores":5}|{"Nome":Modelagem e Impressão 3D,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":Redes Definidas por Software,"Q_Estudantes":0,"Q_Pesquisadores":4};{"Nome":Instituto Federal de Alagoas - Campus Marechal Deodoro,"Sigla":IFAL/MD,"UF":AL}|{"Nome":UNIVERSIDADE FEDREAL RURAL DE PERNAMBUCO,"Sigla":UFRPE,"UF":PE}|{"Nome":Instituto Federal de Pernambuco - Campus Recife,"Sigla":IFPE,"UF":PE};{"Formação acadêmica":Doutorado,"Pesquisadores":5,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Mestrado,"Pesquisadores":3,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":1,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/263263
Grupo de Pesquisa em Redes Elétricas Inteligentes;Certificado;2014;Rafael Nilson Rodrigues;Instituto Federal de Santa Catarina - IFSC;Instituto Federal de Santa Catarina - Câmpus Florianópolis;Engenharias, Engenharia Elétrica;SC;;{"Nome":Inteligência Artificial,"Q_Estudantes":1,"Q_Pesquisadores":2}|{"Nome":Eficiência e gestão de energia,"Q_Estudantes":2,"Q_Pesquisadores":3}|{"Nome":Eficiência Energética e Qualidade de Energia,"Q_Estudantes":1,"Q_Pesquisadores":4}|{"Nome":Geração Distribuída,"Q_Estudantes":1,"Q_Pesquisadores":4}|{"Nome":Métodos Numéricos de Otimização Aplicados a Sistemas Elétricos de Potência,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Planejamento e Operação de sistemas de energia elétrica,"Q_Estudantes":0,"Q_Pesquisadores":5}|{"Nome":Processamento Eletrônico de Energia Elétrica,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Redes Elétricas Inteligentes - Smart Grid,"Q_Estudantes":6,"Q_Pesquisadores":15}|{"Nome":Sistemas de Medição Inteligente,"Q_Estudantes":3,"Q_Pesquisadores":6};{"Nome":Universidad de Santiago de Chile,"Sigla":USACH,"UF":};{"Formação acadêmica":Doutorado,"Pesquisadores":12,"Estudantes":0,"Técnicos":0,"Estrangeiros":1,"Total":13}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":1,"Estudantes":5,"Técnicos":1,"Estrangeiros":0,"Total":7}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/47168
Grupo de Pesquisa em Robótica da UFS;Certificado;2010;Eduardo Oliveira Freire;Universidade Federal de Sergipe - UFS;;Engenharias, Engenharia Elétrica;SE;O Grupo de Pesquisa em Robótica está localizado no Departamento de Engenharia Elétrica da Universidade Federal de Sergipe e atua principalmente na área de robótica móvel, com ênfase em navegação, tendo como principais linhas de pesquisa a navegação reativa, deliberativa e cognitiva. O GPR também atua nas linhas de visão computacional, estimação de estados, futebol de robôs e modelagem e simulação de robôs móveis, tendo significante produção científica nessas áreas. O grupo é composto por professores, alunos de graduação e pós-graduação, contando com uma estrutura física que comporta computadores, futebol de robôs (em desenvolvimento), robôs móveis (atualmente em processo de compra e em desenvolvimento), câmeras e ferramentas.;{"Nome":Futebol de Robôs,"Q_Estudantes":3,"Q_Pesquisadores":4}|{"Nome":Interação Homem-Robô,"Q_Estudantes":0,"Q_Pesquisadores":5}|{"Nome":Mapeamento e Localização,"Q_Estudantes":1,"Q_Pesquisadores":4}|{"Nome":Modelagem e Simulação,"Q_Estudantes":0,"Q_Pesquisadores":5}|{"Nome":Navegação de Robôs Móveis,"Q_Estudantes":5,"Q_Pesquisadores":4}|{"Nome":Robotica de Manipuladores,"Q_Estudantes":4,"Q_Pesquisadores":4}|{"Nome":Robótica Aérea,"Q_Estudantes":1,"Q_Pesquisadores":4}|{"Nome":Robótica Evolutiva,"Q_Estudantes":1,"Q_Pesquisadores":5}|{"Nome":Robótica Socialmente Assistiva,"Q_Estudantes":1,"Q_Pesquisadores":4}|{"Nome":Sistemas chaveados,"Q_Estudantes":1,"Q_Pesquisadores":2}|{"Nome":Sistemas com Múltiplos Robôs,"Q_Estudantes":1,"Q_Pesquisadores":4}|{"Nome":Visão Computacional,"Q_Estudantes":3,"Q_Pesquisadores":5};;{"Formação acadêmica":Doutorado,"Pesquisadores":5,"Estudantes":3,"Técnicos":0,"Estrangeiros":1,"Total":9}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":5,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/3600332704827719
Grupo de Pesquisa em Segurança Computacional;Certificado;2016;Renato Bobsin Machado;Universidade Estadual do Oeste do Paraná - UNIOESTE;Campus Universitário de Foz do Iguaçu;Ciências Exatas e da Terra, Ciência da Computação;PR;O SIA-DI consiste em um método de detecção de intrusão construído inspirado biologicamente no sistema imunológico humano, definido sob o conceito de um sistema imunológico artificial. Tal sistema foi tema de dissertação de mestrado, na linha de pesquisa sobre segurança de redes, do laboratório DMC-NS da UFSC em parceria com pesquisadores da Universidade Estadual do Oeste do Paraná, dando origem ao Laboratório de Pesquisa em Segurança Computacional. A partir do estabelecimento desta parceria, foram criadas linhas de pesquisa multi-institucionais, gerando publicações científicas e a geração do registro de um programa de computador (SIA-DI). Em continuidade a linha de pesquisa são alvos de estudos métodos de segurança computacional, abrangendo a prevenção e identificação de ameaças e ataques, aplicando métodos de Aprendizado de Máquina.;{"Nome":Auditoria de Segurança Computacional,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Detecção e Prevenção de Intrusões em Ambientes Computacionais,"Q_Estudantes":3,"Q_Pesquisadores":5}|{"Nome":Fog and Edge Computing em IoT,"Q_Estudantes":3,"Q_Pesquisadores":5}|{"Nome":Inteligência Computacional Aplicada à Segurança,"Q_Estudantes":4,"Q_Pesquisadores":6};{"Nome":Departamento de Inovação Tecnológica,"Sigla":UFSC,"UF":SC}|{"Nome":Universidade Federal da Integração Latino-Americana,"Sigla":UNILA,"UF":PR};{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Graduação,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/9949785713671763
Grupo de Pesquisa em Serviços e Aplicações para Internet do Futuro (REGINA);Em preenchimento;2016;Augusto José Venâncio Neto ;Universidade Federal do Rio Grande do Norte - UFRN;Departamento de Informática e Matemática Aplicada;Ciências Exatas e da Terra, Ciência da Computação;RN;O grupo REGINA objetiva mobilizar a comunidade de pesquisa em teleinformática da UFRN e demais instituições de ensino e pesquisa no Brasil e no exterior, para agregar competências em múltiplas áreas estratégicas e unir esforços para conjuntamente apoiar a busca de novas oportunidades de ensino, pesquisa e desenvolvimento, bem como identificar áreas estratégicas tendo como meta contribuir efetivamente nos diversos assuntos relacionados a Internet do Futuro e seu desenvolvimento. Suas principais ações envolvem: (a) Encorajar a comunidade científica e tecnológica a avaliar e adotar os produtos gerados pelas atividades de pesquisa, (b) Acompanhar as atividades internacionais e padronizações de tecnologias voltadas a Internet do Futuro, (c) Desenvolver projetos de pesquisa coletivos, (d) Orientação e/ou co-orientação de trabalhos de graduação e pós-graduação, (e) Preparação de artigos científicos, (f) Promover intercâmbio de estudantes/pesquisadores, (g) Organizar eventos temáticos, etc;{"Nome":Engenharia de Software,"Q_Estudantes":2,"Q_Pesquisadores":2}|{"Nome":Computação nas Nuvens e nas Bordas da Rede,"Q_Estudantes":3,"Q_Pesquisadores":20}|{"Nome":Confiabilidade e dependabilidade,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Inteligência Artificial Aplicada,"Q_Estudantes":5,"Q_Pesquisadores":3}|{"Nome":Internet das Coisas e Cidades Inteligentes,"Q_Estudantes":4,"Q_Pesquisadores":27}|{"Nome":Redes Convergentes,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Redes Móveis para para Objetos Inteligentes,"Q_Estudantes":2,"Q_Pesquisadores":15}|{"Nome":Segurança de Redes,"Q_Estudantes":1,"Q_Pesquisadores":3}|{"Nome":Serviços e Aplicações para Cidades Inteligentes,"Q_Estudantes":1,"Q_Pesquisadores":18}|{"Nome":Sistemas 5G,"Q_Estudantes":9,"Q_Pesquisadores":10}|{"Nome":Softwarização de Redes de Comunicação,"Q_Estudantes":2,"Q_Pesquisadores":20}|{"Nome":Virtualização de Redes e Funções,"Q_Estudantes":2,"Q_Pesquisadores":9};{"Nome":Faculdade de Ciências da Computação,"Sigla":UFU,"UF":MG}|{"Nome":Departamento de Engenharia Elétrica,"Sigla":UFPA,"UF":PA}|{"Nome":Departamento de Informática,"Sigla":UFPA,"UF":PA}|{"Nome":Escola Politécnica,"Sigla":USP,"UF":SP}|{"Nome":Departamento de Engenharia de Teleinformática,"Sigla":UFC/DETI,"UF":CE}|{"Nome":Departamento de Computação,"Sigla":UFC,"UF":CE}|{"Nome":Departamento de Informática,"Sigla":UFPR,"UF":PR}|{"Nome":Centro de Computação,"Sigla":UFMG,"UF":MG}|{"Nome":Instituto Nacional de Telecomunicações,"Sigla":INATEL,"UF":MG}|{"Nome":Universidade de Aveiro,"Sigla":UA,"UF":}|{"Nome":University of Ottawa,"Sigla":U.OTTAWA,"UF":}|{"Nome":Universität Bern,"Sigla":UNIBE,"UF":}|{"Nome":Departamento de Ensino e Pesquisa,"Sigla":FFCMPA,"UF":RS}|{"Nome":Departamento de Tecnologia da Informação,"Sigla":GET,"UF":AL}|{"Nome":Université de Montreal,"Sigla":UdeM,"UF":}|{"Nome":University of Southern California,"Sigla":USC,"UF":}|{"Nome":Instituto de Computação,"Sigla":IC/UNICAMP,"UF":SP}|{"Nome":Instituto de Telecomunicações,"Sigla":IT,"UF":}|{"Nome":Departamento de Engenharia e Informática,"Sigla":U.COIMBRA,"UF":}|{"Nome":Ecole Nationale Supérieure d'Informatique pour l'Industrie et l'Entreprise,"Sigla":ENSIIE,"UF":}|{"Nome":Fundació i2CAT,"Sigla":i2CAT,"UF":}|{"Nome":Instituto de Ciências Exatas e Tecnologia,"Sigla":ICET,"UF":AM};{"Formação acadêmica":Doutorado,"Pesquisadores":37,"Estudantes":6,"Técnicos":0,"Estrangeiros":12,"Total":55}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":4,"Técnicos":0,"Estrangeiros":1,"Total":6}|{"Formação acadêmica":Graduação,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":6,"Técnicos":0,"Estrangeiros":0,"Total":6};http://dgp.cnpq.br/dgp/espelhogrupo/237682
Grupo de Pesquisa em Sistema de Energia Elétrica - GPSEE;Certificado;2019;Kleymilson do Nascimento Souza;Universidade Federal do Oeste da Bahia - UFOB;;Engenharias, Engenharia Elétrica;BA;;{"Nome":Geração, Transmissão, Distribuição e Energia Renováveis,"Q_Estudantes":6,"Q_Pesquisadores":5}|{"Nome":Instrumentação, Controle e Automação de Sistemas,"Q_Estudantes":5,"Q_Pesquisadores":4}|{"Nome":Inteligência Artificial Aplicada,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Modelagem e Otimização de Máquinas Elétricas,"Q_Estudantes":0,"Q_Pesquisadores":2};{"Nome":Universidade Federal do Oeste da Bahia,"Sigla":UFOB,"UF":BA};{"Formação acadêmica":Doutorado,"Pesquisadores":8,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":8}|{"Formação acadêmica":Mestrado,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":11,"Técnicos":0,"Estrangeiros":0,"Total":11};http://dgp.cnpq.br/dgp/espelhogrupo/512697
Grupo de Pesquisa em Sistemas Computacionais;Certificado;2014;Mauri Ferrandin;Universidade Federal de Santa Catarina - UFSC;UFSC - Campus Blumenau;Engenharias, Engenharia Elétrica;SC;O Grupo de Pesquisa em Sistemas Computacionais da Universidade Federal de Santa Catarina foi criado com o objetivo de promover e consolidar o desenvolvimento de atividades de pesquisa em Sistemas Computacionais na UFSC Campus Blumenau - SC. A atuação do grupo engloba atividades de pesquisa e desenvolvimento de metodologias e técnicas inovadoras, desenvolvimento e implementação de algoritmos e protótipos, e transferência de conhecimento através da formação de recursos humanos e de publicações científicas.;{"Nome":Sistemas Embarcados,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Agentes Inteligentes e Sistemas Multi-agente,"Q_Estudantes":4,"Q_Pesquisadores":1}|{"Nome":Machine Learning,"Q_Estudantes":2,"Q_Pesquisadores":2}|{"Nome":Redes Oportunistas,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":Sistemas Computacionais,"Q_Estudantes":3,"Q_Pesquisadores":5};;{"Formação acadêmica":Doutorado,"Pesquisadores":5,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":10,"Técnicos":1,"Estrangeiros":0,"Total":11}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/81340
Grupo de Pesquisa em Sistemas de Comunicações;Certificado;2008;Fabricio Geronimo Simoes Silva;Instituto Federal da Bahia - IFBA;IFBA - Campus Salvador;Engenharias, Engenharia Elétrica;BA;Espera-se com as atividades do grupo contribuir na proposição de novas tecnologias de comunicações, mediante simulações computacionais e/ou implementação de protótipos. Os resultados obtidos com as atividades desenvolvidas pelo GPSC serão publicados em revistas e eventos científicos na área de Engenharia Elétrica, mais especificamente nas sub-áreas de Telecomunicações, Inteligência Artificial e Otimização, e mediante divulgação interna dos trabalhos a partir de seminários e minicursos realizados no âmbito do IFBA. É esperado também a interação com empresas de telecomunicações e/ou eletrônica ou empresas que tenham no seu cotidiano o uso dessas áreas do conhecimento como ferramentas estratégicas para cumprimento de sua finalidade comercial. Formação de recursos humanos mediante seleção de bolsistas de iniciação científica e tecnológica e orientação de Monografia (Projeto Fim de Curso).;{"Nome":Computação Bio-Inspirada Aplicada ao Projeto de Sistemas e Dispositivos.,"Q_Estudantes":2,"Q_Pesquisadores":2}|{"Nome":Comunicações Digitais,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Comunicações Ópticas,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":Eletromagnetismo Computacional,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Microeletronica em RF.,"Q_Estudantes":1,"Q_Pesquisadores":1};{"Nome":Universidade Federal da Bahia,"Sigla":UFBA,"UF":BA}|{"Nome":Universidade Federal do Recôncavo da Bahia,"Sigla":UFRB,"UF":BA};{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/10794
