Grupo;Situação;Ano Formação;Líder;Instituição;Unidade;Área predominante;UF;Repercussão;Linhas de Pesquisa;Instituições Parceiras;Indicadores de RH;link
Inovação em Ciência em Animais de Laboratório;Certificado;2022;Klena Sarges Marruaz da Silva;Fundação Oswaldo Cruz - FIOCRUZ;;Ciências Agrárias, Medicina Veterinária;RJ;O grupo de pesquisa de Inovação em Ciência em Animais de Laboratório visa a produção científica relacionada à produção de novos produtos, processos e metodologias que produzam a aplicação do Princípio dos 3Rs na experimentação animal (redução de animais utilizados, substituição de animais no ensino e em pesquisas, refinamento dos métodos experimentais utilizados de modo a garantir o bem-estar animal).;{"Nome":Desenvolvimento de Simuladores,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Métodos in vitro para redução e substituição de animais em pesquisas,"Q_Estudantes":0,"Q_Pesquisadores":4}|{"Nome":Métodos Substitutivos ao Uso de Animais de Laboratório,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Soluções tecnológicas para aplicação do Princípio dos 3Rs,"Q_Estudantes":2,"Q_Pesquisadores":3};{"Nome":Universidade Federal do Rio de Janeiro,"Sigla":UFRJ,"UF":RJ};{"Formação acadêmica":Doutorado,"Pesquisadores":8,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":8}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/778321
InterLab - Laboratório de Tecnologias Interativas;Certificado - Não-atualizado há mais de 12 meses;1996;Romero Tori ;Universidade de São Paulo - USP;Departamento de Engenharia de Computação e Sistemas Digitais;Ciências Exatas e da Terra, Ciência da Computação;SP;O InterLab - Laboratório de Tecnologias Interativas - é um laboratório de pesquisa aplicada, cujos projetos fazem uso de tecnologias interativas, em especial realidade virtual, realidade aumentada e jogos, para o desenvolvimento de soluções inovadoras em diversas áreas de aplicação, como Engenharia, Educação, Medicina ou Entretenimento. Com uma abordagem multidisciplinar, as pesquisas desenvolvidas no Interlab buscam aliar conhecimentos de engenharia da computação, design e do domínio das aplicações envolvidas, buscando trazer inovações em nichos pouco explorados situados nas interfaces entre diferentes áreas de conhecimento. Para tanto o Interlab vem colaborando com diversos grupos de pesquisa multidisciplinares, tais como Escola do Futuro da USP, EACH-USP, FAU-USP, FFLCH-USP, Centro Universitário Senac, INCT MACC, UFU, FOB-USP e BeAnother Lab.;{"Nome":Acessibilidade digital e alta tecnologia assistiva,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Jogos Digitais,"Q_Estudantes":9,"Q_Pesquisadores":8}|{"Nome":Realidade Virtual e Aumentada,"Q_Estudantes":9,"Q_Pesquisadores":17}|{"Nome":Tecnologias Interativas na Educação,"Q_Estudantes":9,"Q_Pesquisadores":17};;{"Formação acadêmica":Doutorado,"Pesquisadores":17,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":17}|{"Formação acadêmica":Mestrado,"Pesquisadores":5,"Estudantes":6,"Técnicos":0,"Estrangeiros":0,"Total":11}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":10,"Técnicos":1,"Estrangeiros":0,"Total":11}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4};http://dgp.cnpq.br/dgp/espelhogrupo/20731
InterVis - Grupo de Pesquisa em Tecnologias Interativas e Visão Computacional;Certificado;2012;Robson Augusto Siscoutto;Universidade do Oeste Paulista - UNOESTE;;Ciências Exatas e da Terra, Ciência da Computação;SP;O InterVis (Grupo de Pesquisa em Tecnologias Interativas e Visão Computacional) é uma iniciativa de alguns professores e alunos da FIPP (faculdade de Informática de Presidente Prudente - http://www.unoeste.br/fipp) que sentiram a necessidade de disponibilizar um espaço para realizar pesquisas em tecnologia interativas e visão computacional, no âmbito acadêmico, onde os projetos em desenvolvimentos são projetos de graduação. Este grupo visa realizar pesquisas aplicadas, cujos projetos fazem uso de tecnologias interativas, em especial realidade virtual, realidade aumentada e jogos, bem como visão computacional, no ramo de processamento digital de imagens, a reconstrução tridimensional de ambientes, geoprocessamento e a navegação de robôs móveis baseada no uso de câmeras. O foco do grupo é no desenvolvimento de soluções inovadoras em diversas áreas de aplicação, como Educação, Entretenimento, etc. Com uma abordagem multidisciplinar, as pesquisas desenvolvidas buscam aliar conhecimentos multidisciplinar entre a computação, design e do domínio das aplicações envolvidas, buscando trazer inovações poucas exploradas entre diferentes áreas de conhecimento.;{"Nome":Ambientes Virtuais Colaborativos e Multimídia,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Arduino aplicado a Saúde,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Computação Gráfica,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Doença de Parkinson, Tratamento Fisioterápico, Realidade Aumentada,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":Inteligencias Artificial,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Interface Homem Computador,"Q_Estudantes":3,"Q_Pesquisadores":1}|{"Nome":Jogos Digitais,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Mídias Interativas,"Q_Estudantes":3,"Q_Pesquisadores":2}|{"Nome":Processamento Digital de Imagens,"Q_Estudantes":5,"Q_Pesquisadores":4}|{"Nome":Realidade Aumentada em Smart TVs,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":Realidade Virtual Aplicada a Habilidade Socioemocionais,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Realidade Virtual Aplicada a Saúde,"Q_Estudantes":5,"Q_Pesquisadores":1}|{"Nome":Realidade Virtual e Aumentada,"Q_Estudantes":17,"Q_Pesquisadores":2}|{"Nome":Realidade Virtual e Aumentada aplicada na Educação,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":Realidade Virtual, Tabagismos,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":RV aplicado ao Autismo,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":RV e RA aplicada hipertensão e diabetes,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":RVA aplicada a Fisioterapia,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":RVA aplicada noTranstornos de ansiedade e depressão,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":RVA aplicado nos Transtorno de Fobia,"Q_Estudantes":3,"Q_Pesquisadores":1}|{"Nome":Tecnologia Interativas,"Q_Estudantes":19,"Q_Pesquisadores":2}|{"Nome":Visão Computacional,"Q_Estudantes":5,"Q_Pesquisadores":5};;{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":1,"Técnicos":1,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Especialização,"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":20,"Técnicos":0,"Estrangeiros":0,"Total":20}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":11,"Técnicos":0,"Estrangeiros":0,"Total":11};http://dgp.cnpq.br/dgp/espelhogrupo/17292
JEDI - Jogos e Entretenimento Digital Interativo;Certificado;2019;André Fagundes Pase;Pontifícia Universidade Católica do Rio Grande do Sul - PUCRS;Escola de Comunicação Artes e Design - Famecos;Ciências Sociais Aplicadas, Comunicação;RS;;{"Nome":Cultura e tecnologias das imagens e dos imaginários,"Q_Estudantes":4,"Q_Pesquisadores":5};;{"Formação acadêmica":Doutorado,"Pesquisadores":5,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":7}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2};http://dgp.cnpq.br/dgp/espelhogrupo/505058
L@ITEC - Laboratório Interdisciplinar de Estudo e Uso de Tecnologias da Informação e Comunicação (TICs) em Educação e Tecnologias Educacionais.;Certificado;2016;Márcio André Miranda;Instituto Federal de São Paulo - IFSP;IFSP - Campus Campinas;Ciências Humanas, Educação;SP;1. APLICAÇÃO DE REALIDADE AUMENTADA EM DISPOSITIVOS MÓVEIS PARA O ENSINO DE GEOMETRIA MOLECULAR E ISOMERIA ESPACIAL NA DISCIPLINA DE QUÍMICA. IV Simpósio de Engenharia, Gestão e Inovação (2021), 2. DESENVOLVIMENTO DO APLICATIVO `SOS-DESLIZAMENTOS? COM A CRIAÇÃO DE UM BANCO DE DADOS ENDÓGENO PARA ANÁLISE DO NÍVEL DE RISCO SOCIAL. IV Simpósio de Engenharia, Gestão e Inovação (2021), 3. Desenvolvimento de Conteúdo Interativo Educacional para Ensino de Química Utilizando Recursos de Realidade Aumentada. III Simpósio de Engenharia, Gestão e Inovação (2020), 4. Development of interactive educational content for teaching chemistry using augmented reality resources. Congresso de Iniciação Científica UNICAMP (2019), 5. Prêmios: IV Sengi e Feira Paulista (2021), 6. Aplicativo mobile "Moléculas AR" disponível para sistema Android no Google Play Store (https://play.google.com/store/apps/details?id=br.edu.ifsp.laitec.ar_molecules).;{"Nome":Ensino Aprendizagem,"Q_Estudantes":1,"Q_Pesquisadores":3}|{"Nome":Tecnologias Educacionais,"Q_Estudantes":18,"Q_Pesquisadores":5};;{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Mestrado,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":2,"Técnicos":1,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Ensino Profissional de nível técnico,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":0,"Estudantes":15,"Técnicos":0,"Estrangeiros":0,"Total":15}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/2853699099041926
LabArteMidia Laboratório de Arte, Mídia e Tecnologias Digitais;Certificado;2016;Almir Antonio Rosa - ALMIR ALMAS;Universidade de São Paulo - USP;Escola de Comunicações e Artes;Lingüística, Letras e Artes, Artes;SP;Publicação de livros, artigos, participação em Congressos, participação em festivais de arte contemporânea, arte eletrônica, cinema e audiovisual. Participação em Concurso para Produção. Realização de trabalhos artísticos em cinema, audiovisual e arte & Tecnologia, obras em espaços públicos e urbanos, obras em realidades virutais, aumentadas, mistas e em ambientes imersivos.;{"Nome":Poéticas e Técnicas,"Q_Estudantes":7,"Q_Pesquisadores":48};;{"Formação acadêmica":Doutorado,"Pesquisadores":22,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":25}|{"Formação acadêmica":Mestrado,"Pesquisadores":13,"Estudantes":2,"Técnicos":0,"Estrangeiros":1,"Total":16}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Especialização,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":9,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":10}|{"Formação acadêmica":Curso de curta duração,"Pesquisadores":1,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":2};http://dgp.cnpq.br/dgp/espelhogrupo/232143
LABORATÓRIO DA HABITAÇÃO E INOVAÇÃO / LABHAB+INOVAÇÃO UEMA;Certificado;2017;Erico Peixoto Araujo;Universidade Estadual do Maranhão - UEMA;Unidade de Estudos de Engenharia;Ciências Sociais Aplicadas, Arquitetura e Urbanismo;MA;O laboratório, no que tange à repercussão de suas ações, busca se estabelecer como um importante agente de interlocução e de promoção de atividades acadêmicas direcionadas à melhoria da qualidade de vida nas cidades, gerando oportunidades e soluções de impacto ambiental positivos, com vistas à promoção da inclusão social, do desenvolvimento de meios e de processos no espaço citadino, de inovação e de transferência de conhecimento, voltados ao estabelecimento e ao fortalecimento de relações multilaterais com outros setores da sociedade, através de parcerias interinstitucionais. O núcleo fomenta oportunidades educacionais para além dos públicos discente e docente, estimulando e facilitando o acesso ao processo de formação e qualificação profissional, cumprindo com os preceitos que norteiam as instituições de ensino superior, dentre eles, a sua função social, em que pese a indissociabilidade com o ensino e a pesquisa.;{"Nome":Computação gráfica aplicada à arquitetura e ao urbanismo,"Q_Estudantes":7,"Q_Pesquisadores":5}|{"Nome":Estudo do Ambiente Construído,"Q_Estudantes":4,"Q_Pesquisadores":7}|{"Nome":História da Cidade e do Urbanismo,"Q_Estudantes":3,"Q_Pesquisadores":4}|{"Nome":Infraestrutura Urbana,"Q_Estudantes":4,"Q_Pesquisadores":1};{"Nome":Universitá Degli Studi di Camerino,"Sigla":UDSC*,"UF":};{"Formação acadêmica":Doutorado,"Pesquisadores":7,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":7}|{"Formação acadêmica":Mestrado,"Pesquisadores":3,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":15,"Técnicos":0,"Estrangeiros":0,"Total":15};http://dgp.cnpq.br/dgp/espelhogrupo/303244
Laboratório de Análise Urbana e Representação Digital - LAURD/PROURB;Certificado;1995;Rodrigo Cury Paraizo;Universidade Federal do Rio de Janeiro - UFRJ;Programa de Pós-graduação em Urbanismo;Ciências Sociais Aplicadas, Arquitetura e Urbanismo;RJ;O LAURD/PROURB foi fundado em 1995 por Roberto Segre e José Kós, tendo como objeto de pesquisa as narrativas dos diversos processos e dinâmicas das cidades, construídas em meio digital. Em seus primeiros anos (1995-1999), dedicou-se ao estudo sobre a formação colonial do Rio de Janeiro e Havana. O período seguinte (2000-2005) foi dedicado aos Ícones Urbanos, tendo como objeto de estudo do edifício do MEC. Posteriormente (2006-2013), foram analisadas as centralidades da cidade, bem como sua paisagem - os morros do Castelo e Santo Antônio. Atualmente (2014-), o laboratório dedica-se à exploração das novas tendências de representação gráfica digital em sua articulação com a pesquisa urbana. A trajetória do grupo é marcada por diferentes premiações ao longo do tempo, como o Prix Mobius Brasil, em 1997, o 46o Prêmio Anual do IAB-RJ na categoria Produção teórica, em 2005, e, em 2018, o 56o Prêmio Anual do IAB-RJ na categoria Livro.;{"Nome":Gráfica Digital, Representação e Urbanismo,"Q_Estudantes":17,"Q_Pesquisadores":13}|{"Nome":História da Cidade e do Urbanismo,"Q_Estudantes":16,"Q_Pesquisadores":8};;{"Formação acadêmica":Doutorado,"Pesquisadores":12,"Estudantes":6,"Técnicos":0,"Estrangeiros":0,"Total":18}|{"Formação acadêmica":Mestrado,"Pesquisadores":3,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Graduação,"Pesquisadores":2,"Estudantes":14,"Técnicos":0,"Estrangeiros":0,"Total":16}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":6,"Técnicos":0,"Estrangeiros":0,"Total":6};http://dgp.cnpq.br/dgp/espelhogrupo/581105
Laboratório de Análise Urbana e Representação Digital - LAURD/PROURB;Certificado;1995;Rodrigo Cury Paraizo;Universidade Federal do Rio de Janeiro - UFRJ;Programa de Pós-graduação em Urbanismo;Ciências Sociais Aplicadas, Arquitetura e Urbanismo;RJ;O LAURD/PROURB foi fundado em 1995 por Roberto Segre e José Kós, tendo como objeto de pesquisa as narrativas dos diversos processos e dinâmicas das cidades, construídas em meio digital. Em seus primeiros anos (1995-1999), dedicou-se ao estudo sobre a formação colonial do Rio de Janeiro e Havana. O período seguinte (2000-2005) foi dedicado aos Ícones Urbanos, tendo como objeto de estudo do edifício do MEC. Posteriormente (2006-2013), foram analisadas as centralidades da cidade, bem como sua paisagem - os morros do Castelo e Santo Antônio. Atualmente (2014-), o laboratório dedica-se à exploração das novas tendências de representação gráfica digital em sua articulação com a pesquisa urbana. A trajetória do grupo é marcada por diferentes premiações ao longo do tempo, como o Prix Mobius Brasil, em 1997, o 46o Prêmio Anual do IAB-RJ na categoria Produção teórica, em 2005, e, em 2018, o 56o Prêmio Anual do IAB-RJ na categoria Livro.;{"Nome":Gráfica Digital, Representação e Urbanismo,"Q_Estudantes":17,"Q_Pesquisadores":13}|{"Nome":História da Cidade e do Urbanismo,"Q_Estudantes":16,"Q_Pesquisadores":8};;{"Formação acadêmica":Doutorado,"Pesquisadores":12,"Estudantes":6,"Técnicos":0,"Estrangeiros":0,"Total":18}|{"Formação acadêmica":Mestrado,"Pesquisadores":3,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Graduação,"Pesquisadores":2,"Estudantes":14,"Técnicos":0,"Estrangeiros":0,"Total":16}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":6,"Técnicos":0,"Estrangeiros":0,"Total":6};http://dgp.cnpq.br/dgp/espelhogrupo/2105187905947772
Laboratório de Gameterapia e Realidade Virtual (Lab GameVR);Certificado;2021;Ana Grasielle Dionísio Corrêa;Universidade Presbiteriana Mackenzie - MACKENZIE;Faculdade de Computação e Informática;Ciências da Saúde, Fisioterapia e Terapia Ocupacional;SP;A repercussão do trabalho do grupo na sociedade tem ocorrido de três formas principais: (a) Provimento de recursos humanos com alta qualificação em desenvolvimento e avaliação de tecnologias para educação e saúde, (b) Desenvolvimento de protótipos que possam ser utilizados por outros grupos de pesquisa e pela sociedade para atender novos serviços (ex: sistemas de reabilitação virtual, jogos sérios para saúde, jogos sérios para educação, aplicativos móveis educativos).;{"Nome":Inteligência Artificial,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Realidade Virtual e Aumentada,"Q_Estudantes":2,"Q_Pesquisadores":4}|{"Nome":Análise, avaliação e desenvolvimento de jogos eletrônicos,"Q_Estudantes":7,"Q_Pesquisadores":5}|{"Nome":Desenvolvimento de produtos mobiles (APPs),"Q_Estudantes":7,"Q_Pesquisadores":3}|{"Nome":Gameterapia,"Q_Estudantes":7,"Q_Pesquisadores":3}|{"Nome":Interação Humano-Computador,"Q_Estudantes":2,"Q_Pesquisadores":4}|{"Nome":Tecnologias vestíveis,"Q_Estudantes":2,"Q_Pesquisadores":3};{"Nome":Instituto de Ciências Exatas e Aplicadas,"Sigla":UFOP,"UF":MG};{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":7,"Técnicos":0,"Estrangeiros":0,"Total":7}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/696753
Laboratório de Inovação em Tecnologia da Informação;Em preenchimento;2014;Jose Eurico de Vasconcelos Filho ;Universidade de Fortaleza - UNIFOR;Núcleo de Aplicação em Tecnologia da Informação;Ciências Exatas e da Terra, Ciência da Computação;CE;Este grupo já desenvolveu mais de 50 soluções diferentes, entre websites responsivos, aplicativos mobile e protótipos de hardware, utilizando internet das coisas, inteligência artificial e realidade virtual ou aumentada. Estas soluções já possibilitaram a publicação de mais de 54 artigos, 8 capítulos de livro e 31 trabalhos de conclusão de curso, entre monografias, dissertações e teses.;{"Nome":Inteligência Artificial - IA,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Realidade Virtual e Aumentada,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":EAD,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":eHealth,"Q_Estudantes":0,"Q_Pesquisadores":8}|{"Nome":Gamification,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Interação Humano-Computador,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Internet das Coisas - IoT,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Psicologia Cognitiva Comportamental,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Serious Games,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Sistemas e Aplicações Mobile,"Q_Estudantes":0,"Q_Pesquisadores":6}|{"Nome":Tecnologias e Desenvolvimento de Sistemas Web,"Q_Estudantes":0,"Q_Pesquisadores":6};{"Nome":Departamento de Nutricao,"Sigla":UECE,"UF":CE}|{"Nome":Universidade Federal do Ceará,"Sigla":UFC,"UF":CE}|{"Nome":Instituto Atlântico,"Sigla":IA,"UF":CE}|{"Nome":Instituto Federal do Ceará - Campus Fortaleza,"Sigla":IFCE/Fortaleza,"UF":CE}|{"Nome":Fundação de Ciência, Tecnologia e Inovação de Fortaleza,"Sigla":CITINOVA,"UF":CE};{"Formação acadêmica":Doutorado,"Pesquisadores":6,"Estudantes":0,"Técnicos":0,"Estrangeiros":1,"Total":7}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Especialização,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":0,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/168677
Laboratório de Segurança Cibernética - MackLab Cyber Security;Certificado;2023;Rodrigo Silva;Universidade Presbiteriana Mackenzie - MACKENZIE;Faculdade de Computação e Informática;Ciências Exatas e da Terra, Ciência da Computação;SP;O objetivo do MackLab Cyber Security é pesquisar, desenvolver, avaliar, projetar e implantar ferramentas e sistemas para que possam ser utilizados nas investigações científicas com robustez e segurança.;{"Nome":Criptografia e Tecnologia Blockchain,"Q_Estudantes":3,"Q_Pesquisadores":1}|{"Nome":Segurança de Internet das Coisas (IoT),"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Segurança de Redes de Computadores,"Q_Estudantes":1,"Q_Pesquisadores":2}|{"Nome":Segurança em Engenharia de Software,"Q_Estudantes":1,"Q_Pesquisadores":2}|{"Nome":Segurança em Inteligência Artificial,"Q_Estudantes":0,"Q_Pesquisadores":1};;{"Formação acadêmica":Doutorado,"Pesquisadores":3,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/790288
Laboratórios Associados Natalnet;Certificado - Não-atualizado há mais de 12 meses;2002;Luiz Marcos Garcia Goncalves ;Universidade Federal do Rio Grande do Norte - UFRN;Centro de Tecnologia;Ciências Exatas e da Terra, Ciência da Computação;RN;O Grupo Natalnet atua nas grandes áreas de Processamento Gráfico e Robótica através de seus Laboratórios Associados: Laboratório de Robótica Perceptual, Laboratório de Automação e Robótica e Laboratório de Tecnologias Educationais, Assistivas e Multimídia. As linhas de atuação em pesquisa são Visão Computacional, Processamento de Imagens, Multimídia, TVD, Robótica Perceptual e Educacional, Realidade Virtual, e Inteligência Artificial. O grupo nasceu em 2002 e é atualmente um Centro de Excelência em pesquisa científica, tendo organizado eventos como o SIBGRAPI, LARS, SVR e WVC. O grupo ajudou a estabelecer a Robótica no Brasil, criando eventos como a OBR e CBR e LARS/SBR/WRE, tendo organizado as últimas edições em 2020/2021. O Natalnet tem um histórico de interações internacionais muito forte, com coorientação de alunos, e repercussão internacional da pesquisa, incluindo mais de 400 publicações relevantes em periódicos e congressos, tendo formado mais de 90 alunos de pós-graduação.;{"Nome":Inteligência Artificial,"Q_Estudantes":4,"Q_Pesquisadores":3}|{"Nome":Ambientes Virtuais Colaborativos e Multimídia,"Q_Estudantes":0,"Q_Pesquisadores":4}|{"Nome":Computação Gráfica,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Jogos Computacionais,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Robótica Educacional,"Q_Estudantes":2,"Q_Pesquisadores":10}|{"Nome":Robótica Perceptual,"Q_Estudantes":8,"Q_Pesquisadores":5}|{"Nome":Visão Computacional,"Q_Estudantes":3,"Q_Pesquisadores":5};{"Nome":Universidade Federal Fluminense,"Sigla":UFF,"UF":RJ}|{"Nome":Universidade Tecnológica Federal do Paraná,"Sigla":UTFPR,"UF":PR}|{"Nome":Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte,"Sigla":IFRN,"UF":RN}|{"Nome":Universidad Católica San Pablo,"Sigla":UCSP,"UF":}|{"Nome":Institute of Applied Sciences and Intelligent Systems,"Sigla":CNR-ISASI,"UF":};{"Formação acadêmica":Doutorado,"Pesquisadores":14,"Estudantes":6,"Técnicos":0,"Estrangeiros":2,"Total":22}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":6,"Técnicos":0,"Estrangeiros":0,"Total":6};http://dgp.cnpq.br/dgp/espelhogrupo/356090
